region	MC Hist	MC Now	Species	Family	Status	Growth form	Life form	Life Span	Clonality 	Spinescence	Leaf Periodicity 1=evergreen 2=deciduous 3=semi-evergreen	Dispersal mode	Pollination System	FOREST	WOODLAND	SCRUBLAND	DWARF SCRUB	NATURAL GRASSLAND	SEMI-NATURAL GRASSLAND	COASTAL DUNES	H2O FRESH	H2O SALINE	DESERT	RIPARIAN	ANTHROPOGNEIC	AGRICULTURAL	
1	1	1	Populus deltoides	Salicaceae	0	5	1	3	1	0	2	2	0	1	1				1					1			4
1	1	0	Populus grandidentata	Salicaceae	0	5	1	3	1	0	2	2	0	1	1												2
1	0	0	Populus heterophylla	Salicaceae	0	5	1	3	1	0	2	2	0		1						1						2
1	0	0	Populus tremuloides	Salicaceae	0	5	1	3	3	0	2	2	0	1	1									1			3
1	0	1	Portulaca grandiflora	Portulacaceae	1	6	5	1	1	0	2	1	1						1						1		2
1	1	1	Portulaca oleracea	Portulacaceae	1	6	5	1	2	0	2	1	1	1	1	1			1	1					1		6
1	0	0	Potamogeton foliosus	Potamogetonaceae	0	10	7	3	3	0	2	6	0								1						1
1	0	0	Potamogeton nodosus	Potamogetonaceae	0	10	7	3	2	0	2	1	0								1						1
1	1	1	Potentilla norvegica	Rosaceae	0	1	5	"            1,3"	1	0	2	1	1						1						1		2
1	1	1	Potentilla recta	Rosaceae	1	1	3	3	1	0	2	1	1						1						1		2
1	1	1	Potentilla simplex	Rosaceae	0	1	3	1	2	0	2	1	1		1				1								2
1	0	1	Prenanthes alba	Asteraceae	0	1	4	3	3	0	2	2	1	1	1												2
1	1	1	Prenanthes altissima	Asteraceae	0	1	4	3	3	0	2	2	1	1	1												2
1	1	1	Prenanthes crepidinea	Asteraceae	0	1	4	3	3	0	2	2	1		1	1		1									3
1	0	0	Prenanthes racemosa	Asteraceae	0	1	4	3	3	0	2	2	1						1					1			2
1	1	1	Prunella vulgaris	Lamiaceae	1	1	3	3	1	0	2	1	1					1						1	1		3
1	1	1	Prunus americana	Rosaceae	0	4	1	3	1	0	2	3	1	1	1	1			1								4
1	0	0	Prunus angustifolia	Rosaceae	0	5	1	3	1	0	2	3	1		1	1									1		3
1	1	1	Prunus serotina	Rosaceae	0	5	1	3	1	0	2	3	1	1	1										1		3
1	0	1	Prunus virginiana	Rosaceae	0	4	1	3	1	0	2	3	1			1				1	1						3
1	1	0	Pseudognaphalium obtusifolium	Asteraceae	0	1	5	"            1,2"	1	0	2	2	1		1				1								2
1	1	1	Ptelea trifoliata	Rutaceae	0	4	1	3	1	0	2	2	1	1	1	1											3
1	0	0	Pteridium aquilinum	Dennstaedtiaceae	0	2	4	3	3	0	2	2	0	1	1	1			1						1		5
1	1	0	Pycnanthemum tenuifolium	Lamiaceae	0	1	3	3	2	0	2	1	1		1				1								2
1	1	0	Pycnanthemum verticillatum	Lamiaceae	0	1	3	3	2	0	2	1	1		1	1											2
1	1	0	Pycnanthemum virginianum	Lamiaceae	0	1	3	3	2	0	2	1	1		1				1								2
1	1	1	Quercus alba	Fagaceae	0	5	1	3	1	0	2	5	0	1	1												2
1	1	1	Quercus bicolor	Fagaceae	0	5	1	3	1	0	2	5	0											1			1
1	1	1	Quercus imbricaria	Fagaceae	0	5	1	3	1	0	2	5	0	1	1												2
1	1	1	Quercus macrocarpa	Fagaceae	0	5	1	3	1	0	2	5	0	1	1									1			3
1	0	1	Quercus michauxii	Fagaceae	0	5	1	3	1	0	2	5	0		1												1
1	1	1	Quercus muehlenbergii	Fagaceae	0	5	1	3	1	0	2	5	0	1	1												2
1	1	1	Quercus palustris	Fagaceae	0	5	1	3	1	0	2	5	0		1									1			2
1	1	1	Quercus rubra	Fagaceae	0	5	1	3	1	0	2	5	0	1	1												2
1	1	1	Quercus shumardii	Fagaceae	0	5	1	3	1	0	2	5	0	1	1												2
1	0	1	Quercus velutina	Fagaceae	0	5	1	3	1	0	2	5	0	1	1					1							3
1	1	1	Ranunculus abortivus	Ranunculaceae	0	1	3	3	1	0	2	3	1	1	1												2
1	0	0	Ranunculus acris	Ranunculaceae	1	1	4	3	3	0	2	1	1						1						1		2
1	0	1	Ranunculus ficaria	Ranunculaceae	1	1	4	3	3	0	2	4	1						1						1		2
1	1	0	Ranunculus flabellaris	Ranunculaceae	0	10	7	3	1	0	2	6	1								1						1
1	1	1	Ranunculus hispidus	Ranunculaceae	0	1	3	3	1	0	2	1	1	1	1												2
1	0	0	Ranunculus longirostris	Ranunculaceae	0	10	7	3	1	0	2	1	1								1						1
1	0	1	Ranunculus micranthus	Ranunculaceae	0	1	3	3	1	0	2	1	1	1	1												2
1	1	1	Ranunculus recurvatus	Ranunculaceae	0	1	3	3	1	0	2	4	1						1		1						2
1	1	0	Ranunculus repens	Ranunculaceae	1	1	3	3	2	0	2	1	1						1						1		2
1	1	0	Ratibida columnifera	Asteraceae	0	1	3	3	1	0	2	3	1					1									1
1	1	0	Ratibida pinnata	Asteraceae	0	1	4	3	3	0	2	3	1						1								1
1	0	1	Rhamnus cathartica	Rhamnaceae	1	4	1	3	1	1	2	3	1		1	1									1		3
1	0	0	Rhamnus lanceolata	Rhamnaceae	0	4	1	3	1	0	2	3	1		1												1
1	0	1	Rhodotypos scandens	Rosaceae	1	4	1	3	1	0	2	3	1		1	1									1		3
1	0	1	Rhus aromatica	Anacardiaceae	0	4	1	3	2	0	2	3	1		1	1			1	1							4
1	1	1	Rhus glabra	Anacardiaceae	0	4	1	3	3	0	2	3	1			1			1						1		3
1	0	1	Rhus typhina	Anacardiaceae	0	4	1	3	3	0	2	3	1			1			1						1		3
1	0	0	Rhynchospora capillacea	Cyperaceae	0	3	3	3	1	0	2	1	0		1						1						2
1	0	0	Ribes americanum	Grossulariaceae	0	4	1	3	1	0	2	1	1	1	1												2
1	1	1	Ribes cynosbati	Grossulariaceae	0	4	1	3	1	1	2	3	1	1	1												2
1	1	0	Ribes missouriense	Grossulariaceae	0	4	1	3	1	1	2	3	1	1	1												2
1	0	1	Robinia hispida	Fabaceae	1	4	1	3	3	0	2	1	1	1	1												2
1	1	1	Robinia pseudoacacia	Fabaceae	1	5	1	3	3	1	2	1	1	1	1	1											3
1	0	0	Robinia viscosa	Fabaceae	1	4	1	3	1	0	2	1	1	1	1												2
1	1	0	Rorippa palustris	Brassicaceae	0	1	3	"          1,2,3"	1	0	2	1	1								1	1	1	1			4
1	1	0	Rorippa sessiliflora	Brassicaceae	0	1	5	1	1	0	2	1	1								1						1
1	1	1	Rorippa sylvestris	Brassicaceae	1	1	3	3	1	0	2	1	1						1			1			1		3
1	0	0	Rosa arkansana	Rosaceae	0	4	1	3	3	1	2	3	1						1								1
1	0	1	Rosa carolina	Rosaceae	0	4	1	3	3	1	2	3	1		1				1	1							3
1	0	1	Rosa multiflora	Rosaceae	1	4	1	3	3	1	2	3	1		1	1									1		3
1	1	1	Rosa palustris	Rosaceae	0	4	1	3	3	1	2	3	1								1			1			2
1	0	0	Rosa rubiginosa	Rosaceae	1	4	1	3	3	1	2	3	1												1		1
1	1	1	Rosa setigera	Rosaceae	0	4	1	3	3	1	2	3	1			1											1
1	1	1	Rubus allegheniensis	Rosaceae	0	4	1	3	2	1	2	3	1			1			1						1		3
1	1	0	Rubus hispidus	Rosaceae	0	4	1	3	2	1	2	3	1		1				1		1				1		4
1	0	1	Rubus idaeus	Rosaceae	0	4	1	3	2	1	2	3	1	1	1			1							1		4
1	0	0	Rubus laudatus	Rosaceae	0	4	1	3	2	1	2	3	1														0
1	1	1	Rubus occidentalis	Rosaceae	0	4	1	3	2	1	2	3	1	1	1	1			1								4
1	1	0	Rubus odoratus	Rosaceae	0	4	1	3	1	0	2	3	1		1												1
1	0	0	Rubus pensilvanicus	Rosaceae	0	4	1	3	2	1	2	3	1	1	1												2
1	1	1	Rudbeckia fulgida	Asteraceae	0	1	3	3	1	0	2	3	1		1												1
1	1	1	Rudbeckia hirta	Asteraceae	0	1	3	"          1,2,3"	1	0	2	3	1		1				1						1		3
1	1	1	Rudbeckia laciniata	Asteraceae	0	1	3	3	1	0	2	3	1		1												1
1	0	0	Rudbeckia subtomentosa	Asteraceae	0	1	3	3	2	0	2	3	1						1								1
1	1	1	Rudbeckia triloba	Asteraceae	0	1	3	"2,3"	1	0	2	3	1		1												1
1	1	1	Ruellia caroliniensis	Acanthaceae	0	1	3	3	1	0	2	1	1		1												1
1	0	1	Ruellia humilis	Acanthaceae	0	1	4	3	1	0	2	1	1		1			1									2
1	1	1	Ruellia strepens	Acanthaceae	0	1	3	3	1	0	2	1	1		1												1
1	1	1	Rumex acetosella	Polygonaceae	1	1	4	3	3	0	2	1	1						1						1		2
1	1	1	Rumex crispus	Polygonaceae	1	1	3	3	1	0	2	1	0						1						1		2
1	1	1	Rumex obtusifolius	Polygonaceae	1	1	3	3	1	0	2	1	1	1	1				1					1	1		5
1	1	0	Rumex orbiculatus	Polygonaceae	0	1	3	3	1	0	2	1	0								1						1
1	1	0	Rumex verticillatus	Polygonaceae	0	1	3	3	1	0	2	1	0								1						1
1	0	0	Sabatia angularis	Gentianaceae	0	1	3	1	1	0	2	1	1								1						1
1	0	0	Sagittaria brevirostra	Alismataceae	0	1	6	3	1	0	2	6	1								1						1
1	1	1	Sagittaria latifolia	Alismataceae	0	1	6	3	3	0	2	6	1								1						1
1	1	0	Sagittaria rigida	Alismataceae	0	1	6	3	1	0	2	6	1								1						1
1	0	1	Salix alba	Salicaceae	1	5	1	3	1	0	2	2	0	1	1	1									1		4
1	1	0	Salix amygdaloides	Salicaceae	0	5	1	3	1	0	2	2	0											1			1
1	0	0	Salix cordata	Salicaceae	0	4	1	3	1	0	2	2	0							1				1			2
1	1	1	Salix discolor	Salicaceae	0	4	1	3	1	0	2	2	0							1							1
1	0	1	Salix eriocephala	Salicaceae	0	4	1	3	1	0	2	2	0											1			1
1	0	0	Salix humilis	Salicaceae	0	4	1	3	3	0	2	2	0		1	1			1								3
1	0	1	Salix interior	Salicaceae	0	4	1	3	3	0	2	2	0											1			1
1	1	1	Salix nigra	Salicaceae	0	5	1	3	1	0	2	2	0											1			1
1	0	0	Salix petiolaris	Salicaceae	0	4	1	3	3	0	2	2	0								1			1			2
1	1	0	Salix sericea	Salicaceae	0	4	1	3	1	0	2	2	0											1			1
1	1	0	Salsola tragus	Amaranthaceae	1	1	5	1	1	1	2	2	1						1						1		2
1	0	0	Salvia lyrata	Lamiaceae	0	1	3	3	1	0	2	1	1		1	1											2
1	0	0	Salvia xsylvestris	Lamiaceae	1	1	3	3	0	0	2	1	1						1						1	1	3
1	1	1	Sambucus nigra	Adoxaceae	0	4	1	3	1	0	2	3	1	1	1	1	1		1					1			6
1	1	1	Samolus valerandi	Theophrastaceae	0	1	3	3	1	0	2	1	1					1			1			1			3
1	1	1	Sanguinaria canadensis	Papaveraceae	0	1	4	3	3	0	2	4	1	1	1												2
1	0	0	Sanguisorba canadensis	Rosaceae	0	1	4	3	3	0	2	1	1						1		1						2
1	1	1	Sanicula canadensis	Apiaceae	0	1	3	2	1	0	2	4	1	1	1												2
1	0	1	Sanicula marilandica	Apiaceae	0	1	3	3	1	0	2	4	1	1	1												2
1	1	1	Sanicula odorata	Apiaceae	0	1	3	3	1	0	                         ?	4	1	1	1												2
1	1	1	Sanicula trifoliata	Apiaceae	0	1	5	3	1	0	2	4	1	1													1
1	1	1	Saponaria officinalis	Caryophyllaceae	1	1	3	3	2	0	2	1	1						1								1
1	0	1	Sassafras albidum	Lauraceae	0	5	1	3	1	0	2	3	1	1	1												2
1	1	1	Saururus cernuus	Saururaceae	0	1	6	3	1	0	2	1	1								1						1
1	1	0	Saxifraga pensylvanica	Saxifragaceae	0	1	3	3	2	0	2	1	1								1						1
1	1	1	Lolium pratense	Poaceae	1	3	3	3	1	0	3	1	0						1							1	2
1	0	0	Schizachyrium scoparium	Poaceae	0	3	3	3	1	0	2	1	0						1								1
1	0	0	Schoenoplectus acutus	Cyperaceae	0	3	4	3	3	3	2	"2,6"	0								1			1			2
1	1	1	Schoenoplectus pungens	Cyperaceae	0	3	6	3	3	0	2	"2,6"	0								1			1			2
1	1	1	Schoenoplectus tabernaemontani	Cyperaceae	0	3	4	3	3	0	2	"2,6"	0			1					1			1			3
1	0	1	Scilla siberica	Hyacinthaceae	1	1	4	3	3	0	2	1	1					1							1		2
1	1	1	Scirpus atrovirens	Cyperaceae	0	3	4	3	3	0	2	"3,6"	0								1						1
1	1	0	Scirpus cyperinus	Cyperaceae	0	3	4	3	3	0	2	"3,6"	0								1						1
1	1	0	Scirpus lineatus	Cyperaceae	0	3	3	3	2	0	2	1	0		1						1						2
1	0	0	Scirpus pendulus	Cyperaceae	0	3	4	3	3	0	2	"3,6"	0								1						1
1	0	0	Scleria triglomerata	Cyperaceae	0	3	4	3	3	0	2	4	0		1				1								2
1	0	0	Scleria verticillata	Cyperaceae	0	3	5	1	1	0	2	"1,2"	0						1			1					2
1	0	0	Sclerochloa dura	Poaceae	1	3	5	1	1	0	2	1	0														0
1	1	1	Scrophularia marilandica	Scrophulariaceae	0	1	3	3	1	0	2	1	1		1												1
1	0	1	Scutellaria galericulata	Lamiaceae	0	1	4	3	3	0	2	"1,2"	1								1						1
1	1	0	Scutellaria incana	Lamiaceae	0	1	5	3	3	0	2	1	1	1													1
1	1	1	Scutellaria lateriflora	Lamiaceae	0	1	4	3	3	0	2	6	1											1			1
1	0	0	Scutellaria nervosa	Lamiaceae	0	1	5	3	3	0	2	1	1		1												1
1	0	1	Scutellaria ovata	Lamiaceae	0	1	3	3	2	0	2	1	1	1	1												2
1	0	0	Scutellaria parvula	Lamiaceae	0	1	4	3	3	0	2	1	1		1				1								2
1	0	1	Securigera varia	Fabaceae	1	1	4	3	3	0	                         ?	1	1						1						1		2
1	0	1	Coronilla varia	Fabaceae	1	1	3	3	1	0	2	1	1												1		1
1	0	1	Sedum sarmentosum	Crassulaceae	1	6	2	3	2	0	2	2	1						1						1		2
1	1	0	Sedum ternatum	Crassulaceae	0	6	2	3	2	0	2	2	1		1				1								2
1	0	0	Selaginella apoda	Selaginellaceae	0	1	2	3	1	0	1	2	0								1			1			2
1	0	1	Senecio vulgaris	Asteraceae	1	1	5	"            1,2"	1	0	2	2	1						1						1		2
1	1	0	Senna hebecarpa	Fabaceae	0	1	3	3	1	0	2	1	1		1				1					1			3
1	0	0	Senna marilandica	Fabaceae	0	"1, 4"	"5, 2"	3	1	0	2	1	1	1						1					1		3
1	0	1	Setaria faberi	Poaceae	1	3	5	1	1	0	2	4	0						1						1		2
1	0	0	Setaria italica	Poaceae	1	3	5	1	1	0	2	1	0						1						1		2
1	1	1	Setaria pumila	Poaceae	1	3	5	1	1	0	2	2	0						1								1
1	1	0	Setaria verticillata	Poaceae	1	3	5	1	1	0	2	4	0						1					1	1		3
1	1	1	Setaria viridis	Poaceae	1	3	5	1	1	0	2	2	0						1						1		2
1	1	0	Planodes virginicum	Brassicaceae	0	1	5	"1,2"	1	0	2	1	1		1										1	1	3
1	1	1	Sicyos angulatus	Cucurbitaceae	0	8	5	1	1	0	2	1	1			1				1							2
1	1	0	Sida spinosa	Malvaceae	1	1	5	"            1,3"	1	1	2	1	1						1						1		2
1	1	1	Silene antirrhina	Caryophyllaceae	0	1	5	1	1	0	2	1	1			1			1						1		3
1	0	0	Silene csereii	Caryophyllaceae	1	1	3	"2,3"	1	0	2	1	1					1							1		2
1	1	1	Silene latifolia	Caryophyllaceae	1	1	3	"            2,3"	2	0	2	1	1						1						1		2
1	1	1	Silene nivea	Caryophyllaceae	1	1	4	3	3	0	2	1	1		1												1
1	1	1	Silene stellata	Caryophyllaceae	0	1	3	3	1	0	2	1	1		1												1
1	1	1	Silene virginica	Caryophyllaceae	0	1	3	3	1	0	2	1	1	1	1			1									3
1	0	1	Silene vulgaris	Caryophyllaceae	1	1	3	3	1	0	2	1	1						1						1		2
1	0	0	Silphium laciniatum	Asteraceae	0	1	3	3	1	0	2	2	1					1									1
1	1	1	Silphium perfoliatum	Asteraceae	0	1	3	3	1	0	2	2	1		1												1
1	0	0	Silphium terebinthinaceum	Asteraceae	0	1	3	3	1	0	2	2	1					1									1
1	1	0	Sinapis arvensis	Brassicaceae	1	1	5	1	1	0	2	1	1						1						1		2
1	0	1	Sisymbrium altissimum	Brassicaceae	1	1	5	"            1,2"	1	0	2	1	1						1						1		2
1	1	1	Sisymbrium officinale	Brassicaceae	1	1	5	1	1	0	2	1	1						1						1		2
1	0	0	Sisyrinchium albidum	Iridaceae	0	1	3	3	2	0	2	1	1		1				1								2
1	1	1	Sisyrinchium angustifolium	Iridaceae	0	1	3	3	2	0	2	1	1		1				1								2
1	1	0	Sium suave	Apiaceae	0	1	6	3	1	0	2	6	1								1						1
1	0	0	Smilax ecirrata	Smilacaceae	0	8	4	3	3	0	2	3	1	1	1	1											3
1	1	1	Smilax glauca	Smilacaceae	0	8	1	3	1	1	1	3	1		1	1			1								3
1	0	0	Smilax herbacea	Smilacaceae	0	8	3	3	2	0	2	3	1		1	1			1								3
1	1	1	Smilax lasioneura	Smilacaceae	0	8	3	3	2	0	2	3	1		1	1		1									3
1	0	1	Smilax rotundifolia	Smilacaceae	0	8	1	3	1	1	2	3	1		1	1			1								3
1	1	1	Smilax tamnoides	Smilacaceae	0	8	3	3	1	0	2	3	1		1	1											2
1	0	1	Solanum carolinense	Solanaceae	1	1	4	3	3	1	2	3	1						1						1		2
1	1	1	Solanum dulcamara	Solanaceae	1	8	1	3	1	0	2	3	1		1	1			1								3
1	1	1	Solanum ptychanthum	Solanaceae	0	1	5	1	1	0	2	3	1					1							1		2
1	0	0	Solanum rostratum	Solanaceae	1	1	5	1	1	1	2	3	1						1								1
1	0	0	Solidago altissima	Asteraceae	0	1	4	3	3	0	2	2	1			1			1						1		3
1	1	1	Solidago caesia	Asteraceae	0	1	3	3	2	0	2	2	1	1	1												2
1	1	1	Solidago canadensis	Asteraceae	0	1	4	3	3	0	2	2	1		1				1								2
1	1	1	Solidago flexicaulis	Asteraceae	0	1	4	3	3	0	2	2	1	1	1												2
1	1	1	Solidago gigantea	Asteraceae	0	1	4	3	3	0	2	2	1						1								1
1	1	1	Solidago juncea	Asteraceae	0	1	4	3	3	0	2	2	1		1				1								2
1	1	0	Solidago nemoralis	Asteraceae	0	1	3	3	2	0	2	2	1		1												1
1	1	1	Solidago patula	Asteraceae	0	1	3	3	2	0	2	2	1								1						1
1	1	0	Solidago rugosa	Asteraceae	0	1	4	3	3	0	2	2	1	1	1												2
1	0	0	Solidago uliginosa	Asteraceae	0	1	3	3	2	0	2	2	1								1						1
1	0	0	Solidago ulmifolia	Asteraceae	0	1	3	3	2	0	2	2	1	1	1												2
1	0	0	Sonchus arvensis	Asteraceae	1	1	3	3	2	1	2	2	1						1						1		2
1	0	1	Sonchus asper	Asteraceae	1	1	5	1	1	1	2	2	1						1						1		2
1	1	1	Sonchus oleraceus	Asteraceae	1	1	5	1	1	1	2	2	1						1						1		2
1	0	1	Sorghastrum nutans	Poaceae	0	3	4	3	3	0	2	2	0						1								1
1	0	0	Sorghum bicolor	Poaceae	1	3	5	1	1	0	2	1	0						1						1		2
1	1	1	Sorghum halepense	Poaceae	1	3	4	3	3	0	2	4	0						1						1		2
1	0	0	Sparganium angustifolium	Sparganiaceae	0	10	6	3	3	0	2	6	0								1						1
1	1	1	Sparganium eurycarpum	Sparganiaceae	0	1	6	3	3	0	2	6	0								1						1
1	0	0	Spartina pectinata	Poaceae	0	3	4	3	3	0	2	6	0						1			1			1		3
1	0	0	Sphenopholis intermedia	Poaceae	0	3	3	3	1	0	2	1	0						1		1						2
1	0	0	Sphenopholis nitida	Poaceae	0	3	3	3	1	0	2	1	0	1	1												2
1	1	1	Sphenopholis obtusata	Poaceae	0	3	5	"            1,3"	1	0	2	1	0								1						1
1	1	0	Spiraea alba	Rosaceae	0	4	1	3	3	0	2	1	1								1						1
1	0	0	Spiranthes cernua	Orchidaceae	0	1	3	3	1	0	2	2	1						1	1							2
1	0	0	Spiranthes lucida	Orchidaceae	0	1	3	3	1	0	2	2	1		1				1		1						3
1	0	0	Spiranthes ovalis	Orchidaceae	0	1	3	3	1	0	2	2	1		1			1						1			3
1	0	0	Spirodela polyrrhiza	Araceae	0	10	7	3	2	0	2	6	1								1						1
1	1	0	Sporobolus compositus	Poaceae	1	3	3	3	1	0	2	1	0						1								1
1	1	0	Sporobolus cryptandrus	Poaceae	0	3	3	3	1	0	2	1	0						1								1
1	1	0	Sporobolus neglectus	Poaceae	0	3	5	1	1	0	2	1	0						1								1
1	1	0	Sporobolus vaginiflorus	Poaceae	0	3	5	1	1	0	2	1	0						1								1
1	0	0	Stachys aspera	Lamiaceae	0	1	3	1	1	0	2	1	1											1			1
1	0	1	Stachys byzantina	Lamiaceae	1	1	3	3	1	0	2	1	1						1						1		2
1	1	1	Stachys palustris	Lamiaceae	0	1	4	3	3	0	2	1	1														0
1	0	0	Stachys pilosa	Lamiaceae	0	1	4	3	3	0	2	1	1						1						1		2
1	1	1	Stachys tenuifolia	Lamiaceae	0	1	3	3	2	0	2	1	1											1			1
1	1	1	Staphylea trifolia	Staphyleaceae	0	4	1	3	1	0	2	1	1	1	1												2
1	1	1	Stellaria media	Caryophyllaceae	1	1	5	"            1,3"	1	0	2	1	1		1				1					1	1		4
1	1	1	Stellaria pubera	Caryophyllaceae	0	1	2	3	1	0	2	1	1	1	1												2
1	1	0	Strophostyles helvola	Fabaceae	0	8	5	1	1	0	2	1	1			1											1
1	1	1	Stylophorum diphyllum	Papaveraceae	0	1	4	3	3	0	1	4	1	1	1												2
1	1	0	Symphoricarpos orbiculatus	Caprifoliaceae	1	4	1	3	1	0	2	3	1		1	1											2
1	1	1	Symphyotrichum cordifolium	Asteraceae	0	1	4	3	3	0	2	2	1	1	1												2
1	0	1	Symphyotrichum drummondii	Asteraceae	0	1	4	3	3	0	2	2	1		1	1											2
1	0	1	Symphyotrichum ericoides	Asteraceae	0	1	4	3	3	0	2	2	1		1				1								2
1	0	1	Symphyotrichum laeve	Asteraceae	0	1	4	3	3	0	2	2	1						1								1
1	1	1	Symphyotrichum lanceolatum	Asteraceae	0	1	4	3	3	0	2	2	1								1			1			2
1	0	1	Symphyotrichum lateriflorum	Asteraceae	0	1	4	3	3	0	2	2	1		1				1	1							3
1	1	1	Symphyotrichum novae-angliae	Asteraceae	0	1	4	3	3	0	2	2	1		1				1								2
1	0	0	Symphyotrichum oolentangiense	Asteraceae	0	1	4	3	3	0	2	2	1		1			1									2
1	1	1	Symphyotrichum pilosum	Asteraceae	0	1	3	3	2	0	2	2	1		1				1								2
1	0	0	Symphyotrichum praealtum	Asteraceae	0	1	4	3	3	0	2	2	1								1						1
1	1	1	Symphyotrichum puniceum	Asteraceae	0	1	4	3	3	0	2	2	1								1						1
1	0	0	Symphyotrichum shortii	Asteraceae	0	1	3	3	2	0	2	2	1	1	1												2
1	0	0	Symphyotrichum xamethystinum	Asteraceae	0	1	4	3	3	0	2	2	1		1				1								2
1	1	1	Symplocarpus foetidus	Araceae	0	1	6	3	3	0	2	3	1		1						1						2
1	1	0	Synandra hispidula	Lamiaceae	0	1	3	3	1	0	2	1	1		1												1
1	1	0	Taenidia integerrima	Apiaceae	0	1	3	3	1	0	2	1	1		1				1								2
1	0	0	Tanacetum balsamita	Asteraceae	1	1	3	3	1	0	2	1	1						1						1		2
1	1	0	Tanacetum vulgare	Asteraceae	1	1	3	3	1	0	2	1	1						1						1		2
1	1	1	Taraxacum officinale	Asteraceae	1	1	3	3	3	0	2	2	1						1						1		2
1	1	1	Teucrium canadense	Lamiaceae	0	1	4	3	3	0	2	3	1						1								1
1	1	1	Thalictrum dasycarpum	Ranunculaceae	0	1	3	3	1	0	2	1	1					1			1						2
1	1	1	Thalictrum dioicum	Ranunculaceae	0	1	3	3	1	0	2	1	1	1	1												2
1	1	1	Thalictrum revolutum	Ranunculaceae	0	1	3	3	1	0	2	1	1	1	1				1								3
1	1	1	Thalictrum thalictroides	Ranunculaceae	0	1	4	3	3	0	2	1	1	1	1												2
1	1	0	Thaspium barbinode	Apiaceae	0	1	5	3	1	0	2	1	1	1				1									2
1	1	1	Thaspium trifoliatum	Apiaceae	0	1	3	3	1	0	2	2	1	1	1												2
1	1	0	Thelypteris palustris	Thelypteridaceae	0	2	4	3	3	0	2	2	0								1						1
1	1	1	Thlaspi arvense	Brassicaceae	1	1	5	1	1	0	2	1	1						1						1		2
1	1	1	Tilia americana	Malvaceae	0	5	1	3	1	0	2	1	1	1	1												2
1	1	1	Toxicodendron radicans	Anacardiaceae	0	8	1	3	3	0	2	3	1		1	1											2
1	0	0	Toxicodendron vernix	Anacardiaceae	0	8	1	3	3	0	2	3	1								1						1
1	0	0	Tradescantia ohiensis	Commelinaceae	0	1	3	3	1	0	2	1	1			1			1								2
1	1	1	Tradescantia subaspera	Commelinaceae	0	1	3	3	1	0	2	1	1		1												1
1	1	1	Tradescantia virginiana	Commelinaceae	0	1	3	3	1	0	2	1	1		1				1								2
1	0	1	Tragopogon dubius	Asteraceae	"1,2"	1	3	3	1	0	2	2	1						1						1		2
1	0	0	Tragopogon lamottei	Asteraceae	1	1	3	2	1	0	2	2	1												1		1
1	1	1	Tragopogon porrifolius	Asteraceae	1	1	3	2	1	0	2	2	1						1						1		2
1	0	1	Tragopogon pratensis	Asteraceae	1	1	3	2	1	0	2	2	1						1						1		2
1	0	0	Triadenum fraseri	Hypericaceae	0	1	4	3	3	0	2	1	1								1						1
1	0	0	Trichostema brachiatum	Lamiaceae	0	1	5	1	1	0	2	1	1						1								1
1	1	1	Tridens flavus	Poaceae	0	3	3	3	2	0	2	1	0		1				1								2
1	0	0	Trientalis borealis	Myrsinaceae	0	1	4	3	3	0	2	1	1	1	1						1						3
1	0	1	Trifolium campestre	Fabaceae	1	1	5	1	1	0	2	3	1						1						1		2
1	0	1	Trifolium dubium	Fabaceae	1	1	5	1	1	0	2	"1,4"	1						1						1		2
1	0	1	Trifolium hybridum	Fabaceae	1	1	3	3	1	0	2	3	1						1						1		2
1	1	1	Trifolium pratense	Fabaceae	1	1	3	3	1	0	2	3	1						1						1		2
1	0	1	Trifolium repens	Fabaceae	1	1	5	3	2	0	2	3	1						1						1		2
1	0	1	Trillium erectum	Melanthiaceae	0	1	4	3	3	0	2	4	1	1	1												2
1	0	1	Trillium flexipes	Melanthiaceae	0	1	4	3	3	0	2	4	1	1	1												2
1	0	1	Trillium nivale	Melanthiaceae	0	1	4	3	3	0	2	4	1	1	1												2
1	1	1	Trillium recurvatum	Melanthiaceae	0	1	4	3	3	0	2	4	1	1	1												2
1	1	1	Trillium sessile	Melanthiaceae	0	1	4	3	3	0	2	4	1	1	1												2
1	1	0	Triodanis perfoliata	Campanulaceae	0	1	5	1	1	0	2	1	1						1						1		2
1	1	1	Triosteum aurantiacum	Caprifoliaceae	0	1	3	3	1	0	2	3	1		1	1											2
1	0	0	Triosteum perfoliatum	Caprifoliaceae	0	1	3	3	1	0	2	3	1		1	1											2
1	1	0	Triphora trianthophora	Orchidaceae	0	1	4	3	3	0	2	2	1	1	1												2
1	1	1	Typha angustifolia	Typhaceae	0	1	6	3	3	0	2	2	0								1				1		2
1	1	1	Typha latifolia	Typhaceae	0	1	6	3	3	0	2	2	0								1						1
1	1	1	Ulmus americana	Ulmaceae	0	5	1	3	1	0	2	2	0	1	1												2
1	0	1	Ulmus pumila	Ulmaceae	1	5	1	3	1	0	2	2	0		1	1									1		3
1	1	1	Ulmus rubra	Ulmaceae	0	5	1	3	1	0	2	2	0	1	1												2
1	1	0	Ulmus thomasii	Ulmaceae	0	5	1	3	1	0	2	2	0	1	1												2
1	1	1	Urtica dioica	Urticaceae	0	1	4	3	3	1	2	1	0		1	1								1	1		4
